Family,Genus,Species
Apocynaceae subfam. Asclepiadoideae,Asclepias,viridis
Apocynaceae subfam. Asclepiadoideae,Asclepias,viridis
Apocynaceae subfam. Asclepiadoideae,Asclepias,viridis
Apocynaceae subfam. Asclepiadoideae,Asclepias,viridis
Apocynaceae subfam. Asclepiadoideae,Asclepias,viridis
Apocynaceae subfam. Asclepiadoideae,Asclepias,viridis
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Lauraceae,Lindera,benzoin
Nyssaceae,Nyssa,sylvatica
Nyssaceae,Nyssa,sylvatica
Nyssaceae,Nyssa,sylvatica
Nyssaceae,Nyssa,sylvatica
Nyssaceae,Nyssa,sylvatica
Ericaceae,Rhododendron,minus
Ericaceae,Rhododendron,minus
Ericaceae,Rhododendron,minus
Ericaceae,Rhododendron,minus
Ericaceae,Rhododendron,minus
Ericaceae,Rhododendron,minus
Styracaceae,Alniphyllum,fortunei
Styracaceae,Alniphyllum,fortunei
Styracaceae,Alniphyllum,fortunei
Styracaceae,Alniphyllum,fortunei
Salicaceae,Idesia,polycarpa
Salicaceae,Idesia,polycarpa
Salicaceae,Idesia,polycarpa
Salicaceae,Idesia,polycarpa
Salicaceae,Idesia,polycarpa
Salicaceae,Idesia,polycarpa
Salicaceae,Idesia,polycarpa
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Hydrangeaceae,Hydrangea,schizomollis
Sabiaceae,Meliosma,alba
Sabiaceae,Meliosma,alba
Sabiaceae,Meliosma,alba
Sabiaceae,Meliosma,alba
Sabiaceae,Meliosma,alba
Sabiaceae,Meliosma,alba
Lauraceae,Sassafras,randaiense
Lauraceae,Sassafras,randaiense
Lauraceae,Sassafras,randaiense
Lauraceae,Sassafras,randaiense
Lauraceae,Sassafras,randaiense
Liliaceae,Streptopus,sp.(pw.169)
Liliaceae,Streptopus,sp.(pw.169)
Liliaceae,Streptopus,sp.(pw.169)
Liliaceae,Streptopus,sp.(pw.169)
Fabaceae subfam. Cercidoideae,Cercis,occidentalis
Fabaceae subfam. Cercidoideae,Cercis,occidentalis
Fabaceae subfam. Cercidoideae,Cercis,occidentalis
Fabaceae subfam. Cercidoideae,Cercis,occidentalis
Fabaceae subfam. Cercidoideae,Cercis,occidentalis
Fabaceae subfam. Cercidoideae,Cercis,occidentalis
Fabaceae subfam. Cercidoideae,Cercis,occidentalis
Poaceae subfam. Pharoideae,Bromus,carinatus
Poaceae subfam. Pharoideae,Bromus,carinatus
Poaceae subfam. Pharoideae,Bromus,carinatus
Poaceae subfam. Pharoideae,Bromus,carinatus
Poaceae subfam. Pharoideae,Bromus,carinatus
Poaceae subfam. Pharoideae,Bromus,carinatus
Poaceae subfam. Pharoideae,Bromus,carinatus
Poaceae subfam. Danthonioideae,Danthonia,californica
Poaceae subfam. Danthonioideae,Danthonia,californica
Poaceae subfam. Danthonioideae,Danthonia,californica
Poaceae subfam. Danthonioideae,Danthonia,californica
Poaceae subfam. Danthonioideae,Danthonia,californica
Poaceae subfam. Pharoideae,Koeleria,macrantha
Poaceae subfam. Pharoideae,Koeleria,macrantha
Poaceae subfam. Pharoideae,Koeleria,macrantha
Poaceae subfam. Pharoideae,Koeleria,macrantha
Poaceae subfam. Pharoideae,Koeleria,macrantha
Poaceae subfam. Pharoideae,Koeleria,macrantha
Poaceae subfam. Pharoideae,Koeleria,macrantha
Poaceae subfam. Pharoideae,Koeleria,macrantha
Poaceae subfam. Pooideae,Festuca,roemeri
Poaceae subfam. Pooideae,Festuca,roemeri
Poaceae subfam. Pooideae,Festuca,roemeri
Poaceae subfam. Pooideae,Festuca,roemeri
Poaceae subfam. Pooideae,Festuca,roemeri
Poaceae subfam. Pharoideae,Elymus,glaucus
Poaceae subfam. Pharoideae,Elymus,glaucus
Poaceae subfam. Pharoideae,Elymus,glaucus
Poaceae subfam. Pharoideae,Elymus,glaucus
Poaceae subfam. Pharoideae,Elymus,glaucus
Poaceae subfam. Pharoideae,Elymus,glaucus
Poaceae subfam. Pooideae,Stipa,lemmonii
Poaceae subfam. Pooideae,Stipa,lemmonii
Poaceae subfam. Pooideae,Stipa,lemmonii
Poaceae subfam. Pooideae,Stipa,lemmonii
Poaceae subfam. Pooideae,Stipa,lemmonii
Ericaceae,Rhododendron,
Ericaceae,Rhododendron,
Ericaceae,Rhododendron,
Ericaceae,Rhododendron,
Ericaceae,Rhododendron,
Ericaceae,Rhododendron,
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Crassulaceae,Crassula,sarcocaulis
Crassulaceae,Crassula,sarcocaulis
Crassulaceae,Crassula,sarcocaulis
Crassulaceae,Crassula,sarcocaulis
Crassulaceae,Crassula,sarcocaulis
Asphodelaceae,Dianella,tasmanica
Asphodelaceae,Dianella,tasmanica
Asphodelaceae,Dianella,tasmanica
Oleaceae,Jasminum,parkeri
Oleaceae,Jasminum,parkeri
Oleaceae,Jasminum,parkeri
Oleaceae,Jasminum,parkeri
Oleaceae,Jasminum,parkeri
Oleaceae,Jasminum,parkeri
Gesneriaceae,Lysionotus,pauciflorus
Talinaceae,Talinum,spinescens
Brassicaceae,Vella,spinosa
Crassulaceae,Crassula,sp.
Myrtaceae,Callistemon,viminalis
Convolvulaceae,Convolvulus,cneorum
Convolvulaceae,Convolvulus,cneorum
Convolvulaceae,Convolvulus,cneorum
Convolvulaceae,Convolvulus,cneorum
Convolvulaceae,Convolvulus,cneorum
Convolvulaceae,Convolvulus,cneorum
Convolvulaceae,Convolvulus,cneorum
Asteraceae subfam. Asteroideae,Aster,thomsonii
Asteraceae subfam. Asteroideae,Aster,thomsonii
Violaceae,Viola,affinis
Crassulaceae,Crassula,tetragona
Papaveraceae subfam. Fumarioideae,Dicentra,
Papaveraceae subfam. Fumarioideae,Dicentra,
Papaveraceae subfam. Fumarioideae,Dicentra,
Papaveraceae subfam. Fumarioideae,Dicentra,
Scrophulariaceae,Eremophila,laanii
Plantaginaceae,Galvezia,speciosa
Asparagaceae,Hosta,
Myrtaceae,Melaleuca,armillaris
Euphorbiaceae,Euphorbia,mellifera
Lamiaceae,Phlomis,cretica
Lamiaceae,Phlomis,cretica
Lamiaceae,Phlomis,cretica
Lamiaceae,Phlomis,cretica
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Asteraceae subfam. Asteroideae,Eriophyllum,lanatum
Gentianaceae,Gentiana,
Fabaceae subfam. Faboideae,Genista,lydia
Fabaceae subfam. Faboideae,Genista,lydia
Fabaceae subfam. Faboideae,Genista,lydia
Ericaceae,Rhododendron,balfourianum
Ericaceae,Rhododendron,balfourianum
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Araceae,Lysichiton,americanus
Gesneriaceae,Ramonda,serbica
Gesneriaceae,Ramonda,serbica
Gesneriaceae,Ramonda,serbica
Gesneriaceae,Ramonda,serbica
Pteridaceae,Pellaea,mucronata
Pteridaceae,Pellaea,mucronata
Sapindaceae,Acer,oblongum
Theaceae,Camellia,reticulata
Theaceae,Camellia,reticulata
Theaceae,Camellia,reticulata
Theaceae,Camellia,reticulata
Theaceae,Camellia,reticulata
Theaceae,Camellia,reticulata
Theaceae,Camellia,reticulata
Araliaceae,Heptapleurum,alpinum
Araliaceae,Heptapleurum,alpinum
Araliaceae,Heptapleurum,alpinum
Plantaginaceae,Veronica,albicans
Plantaginaceae,Veronica,albicans
Plantaginaceae,Veronica,albicans
Zingiberaceae,Hedychium,sp.
Zingiberaceae,Hedychium,sp.
Zingiberaceae,Hedychium,sp.
Zingiberaceae,Hedychium,sp.
Zingiberaceae,Hedychium,sp.
Fabaceae subfam. Faboideae,Flemingia,sp.690
Fabaceae subfam. Faboideae,Flemingia,sp.690
Fabaceae subfam. Faboideae,Flemingia,sp.690
Melastomataceae,Oxyspora,paniculata
Melastomataceae,Oxyspora,paniculata
Melastomataceae,Oxyspora,paniculata
Musaceae,Musa,balbisiana
Musaceae,Musa,balbisiana
Musaceae,Musa,balbisiana
Musaceae,Musa,balbisiana
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Platanaceae,Platanus,orientalis
Asparagaceae,Speirantha,gardenii
Asparagaceae,Speirantha,gardenii
Asparagaceae,Speirantha,gardenii
Asparagaceae,Speirantha,gardenii
Asparagaceae,Speirantha,gardenii
Crassulaceae,Sedum,japonicum
Crassulaceae,Sedum,japonicum
Poaceae subfam. Bambusoideae,Phyllostachys,aureosulcata
Poaceae subfam. Bambusoideae,Phyllostachys,aureosulcata
Poaceae subfam. Bambusoideae,Phyllostachys,aureosulcata
Poaceae subfam. Bambusoideae,Phyllostachys,aureosulcata
Poaceae subfam. Bambusoideae,Phyllostachys,aureosulcata
Poaceae subfam. Bambusoideae,Phyllostachys,aureosulcata
Poaceae subfam. Bambusoideae,Phyllostachys,aureosulcata
Poaceae subfam. Bambusoideae,Phyllostachys,aureosulcata
Poaceae subfam. Bambusoideae,Phyllostachys,aureosulcata
Asparagaceae,Agave,deserti
Asparagaceae,Agave,deserti
Asparagaceae,Agave,deserti
Asparagaceae,Agave,deserti
Asparagaceae,Agave,deserti
Asparagaceae,Agave,deserti
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,parryi
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Asparagaceae,Agave,toumeyana
Amaryllidaceae,Allium,flavum
Amaryllidaceae,Allium,flavum
Amaryllidaceae,Allium,flavum
Amaryllidaceae,Allium,flavum
Amaryllidaceae,Allium,flavum
Amaryllidaceae,Allium,flavum
Amaryllidaceae,Allium,togashii
Amaryllidaceae,Allium,togashii
Amaryllidaceae,Allium,togashii
Amaryllidaceae,Allium,togashii
Amaryllidaceae,Allium,togashii
Amaryllidaceae,Allium,togashii
Amaryllidaceae,Allium,togashii
Amaryllidaceae,Allium,togashii
Asteraceae subfam. Asteroideae,Baccharis,pilularis
Asteraceae subfam. Asteroideae,Baccharis,pilularis
Asteraceae subfam. Asteroideae,Baccharis,pilularis
Asteraceae subfam. Asteroideae,Baccharis,pilularis
Asteraceae subfam. Asteroideae,Baccharis,pilularis
Araceae,Biarum,tenuifolium
Araceae,Biarum,tenuifolium
Araceae,Biarum,tenuifolium
Araceae,Biarum,tenuifolium
Araceae,Biarum,tenuifolium
Araceae,Biarum,tenuifolium
Araceae,Biarum,tenuifolium
Araceae,Biarum,tenuifolium
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Cactaceae,Opuntia,fragilis
Crassulaceae,Orostachys,fimbriata
Crassulaceae,Orostachys,fimbriata
Crassulaceae,Orostachys,fimbriata
Crassulaceae,Orostachys,spinosa
Crassulaceae,Orostachys,spinosa
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Gesneriaceae,Ramonda,myconi
Gesneriaceae,Ramonda,myconi
Gesneriaceae,Ramonda,myconi
Crassulaceae,Rhodiola,atropurpurea
Crassulaceae,Rhodiola,atropurpurea
Crassulaceae,Rhodiola,atropurpurea
Crassulaceae,Rhodiola,atropurpurea
Crassulaceae,Rhodiola,atropurpurea
Crassulaceae,Rhodiola,atropurpurea
Crassulaceae,Rhodiola,atropurpurea
Crassulaceae,Rhodiola,atropurpurea
Crassulaceae,Rhodiola,atropurpurea
Crassulaceae,Sedum,borschii
Crassulaceae,Sedum,borschii
Crassulaceae,Sedum,borschii
Crassulaceae,Sedum,pluricaule
Crassulaceae,Sedum,pluricaule
Crassulaceae,Sedum,pluricaule
Crassulaceae,Sedum,pluricaule
Crassulaceae,Sedum,pluricaule
Crassulaceae,Sedum,pluricaule
Crassulaceae,Sedum,pluricaule
Crassulaceae,Sedum,pluricaule
Crassulaceae,Sedum,pluricaule
Asparagaceae,Yucca,rupicola
Asparagaceae,Yucca,rupicola
Asparagaceae,Yucca,rupicola
Asparagaceae,Yucca,rupicola
Asparagaceae,Yucca,rupicola
Asparagaceae,Yucca,rupicola
Asparagaceae,Yucca,rupicola
Asparagaceae,Yucca,rupicola
Asparagaceae,Yucca,rupicola
Asparagaceae,Yucca,rigida
Asparagaceae,Yucca,rigida
Asparagaceae,Yucca,rigida
Asparagaceae,Yucca,rigida
Asparagaceae,Yucca,rigida
Asparagaceae,Yucca,rigida
Cactaceae,Cylindropuntia,imbricata
Cactaceae,Cylindropuntia,imbricata
Cactaceae,Cylindropuntia,imbricata
Cactaceae,Cylindropuntia,imbricata
Ericaceae,Erica,cooperi
Ericaceae,Erica,cooperi
Ericaceae,Erica,cooperi
Ericaceae,Erica,cooperi
Cactaceae,Maihuenia,patagonica
Cactaceae,Maihuenia,patagonica
Cactaceae,Maihuenia,patagonica
Cactaceae,Maihuenia,patagonica
Cactaceae,Maihuenia,patagonica
Cactaceae,Maihuenia,patagonica
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Cactaceae,Opuntia,basilaris
Asparagaceae,Ophiopogon,japonicus
Asparagaceae,Ophiopogon,japonicus
Asparagaceae,Ophiopogon,japonicus
Asparagaceae,Ophiopogon,japonicus
Asparagaceae,Ophiopogon,japonicus
Asparagaceae,Ophiopogon,japonicus
Asparagaceae,Ophiopogon,japonicus
Asteraceae subfam. Asteroideae,Aster,pyrenaeus
Asteraceae subfam. Asteroideae,Aster,pyrenaeus
Asteraceae subfam. Asteroideae,Aster,pyrenaeus
Asteraceae subfam. Asteroideae,Aster,pyrenaeus
Amaryllidaceae,Allium,akaka
Amaryllidaceae,Allium,akaka
Amaryllidaceae,Allium,akaka
Amaryllidaceae,Allium,akaka
Amaryllidaceae,Allium,akaka
Amaryllidaceae,Allium,nevii
Amaryllidaceae,Allium,nevii
Amaryllidaceae,Allium,nevii
Amaryllidaceae,Allium,nevii
Amaryllidaceae,Allium,nevii
Amaryllidaceae,Allium,kharputense
Amaryllidaceae,Allium,kharputense
Amaryllidaceae,Allium,kharputense
Amaryllidaceae,Allium,kharputense
Amaryllidaceae,Allium,kharputense
Amaryllidaceae,Allium,kharputense
Amaryllidaceae,Allium,kharputense
Amaryllidaceae,Allium,scabriflorum
Amaryllidaceae,Allium,scabriflorum
Amaryllidaceae,Allium,scabriflorum
Colchicaceae,Colchicum,bivonae
Colchicaceae,Colchicum,bivonae
Colchicaceae,Colchicum,bivonae
Colchicaceae,Colchicum,bivonae
Colchicaceae,Colchicum,bivonae
Colchicaceae,Colchicum,bivonae
Colchicaceae,Colchicum,confusum
Colchicaceae,Colchicum,confusum
Colchicaceae,Colchicum,confusum
Colchicaceae,Colchicum,confusum
Colchicaceae,Colchicum,confusum
Tecophilaeaceae,Conanthera,urceolata
Tecophilaeaceae,Conanthera,urceolata
Tecophilaeaceae,Conanthera,urceolata
Tecophilaeaceae,Conanthera,urceolata
Iridaceae,Crocus,goulimyi
Iridaceae,Crocus,goulimyi
Iridaceae,Crocus,goulimyi
Iridaceae,Crocus,goulimyi
Iridaceae,Crocus,goulimyi
Iridaceae,Crocus,laevigatus
Iridaceae,Crocus,laevigatus
Iridaceae,Crocus,laevigatus
Tecophilaeaceae,Cyanella,lutea
Tecophilaeaceae,Cyanella,lutea
Tecophilaeaceae,Cyanella,lutea
Tecophilaeaceae,Cyanella,lutea
Tecophilaeaceae,Cyanella,lutea
Tecophilaeaceae,Cyanella,lutea
Liliaceae,Fritillaria,michailovskyi
Liliaceae,Fritillaria,michailovskyi
Liliaceae,Fritillaria,michailovskyi
Liliaceae,Fritillaria,michailovskyi
Liliaceae,Fritillaria,michailovskyi
Liliaceae,Fritillaria,recurva
Liliaceae,Fritillaria,recurva
Liliaceae,Fritillaria,recurva
Liliaceae,Fritillaria,recurva
Liliaceae,Fritillaria,recurva
Liliaceae,Fritillaria,rhodocanakis
Liliaceae,Fritillaria,rhodocanakis
Liliaceae,Fritillaria,rhodocanakis
Liliaceae,Fritillaria,rhodocanakis
Liliaceae,Fritillaria,rhodocanakis
Iridaceae,Geissorhiza,darlingensis
Iridaceae,Geissorhiza,darlingensis
Iridaceae,Geissorhiza,darlingensis
Iridaceae,Geissorhiza,radians
Iridaceae,Geissorhiza,radians
Iridaceae,Geissorhiza,radians
Iridaceae,Gladiolus,floribundus
Iridaceae,Gladiolus,floribundus
Iridaceae,Gladiolus,floribundus
Iridaceae,Moraea,sisyrinchium
Iridaceae,Moraea,sisyrinchium
Iridaceae,Moraea,sisyrinchium
Iridaceae,Moraea,sisyrinchium
Iridaceae,Moraea,sisyrinchium
Iridaceae,Moraea,sisyrinchium
Iridaceae,Moraea,sisyrinchium
Iridaceae,Iris,aucheri
Iridaceae,Iris,aucheri
Iridaceae,Iris,aucheri
Iridaceae,Iris,aucheri
Iridaceae,Iris,aucheri
Iridaceae,Iris,aucheri
Iridaceae,Iris,cycloglossa
Iridaceae,Iris,cycloglossa
Iridaceae,Iris,cycloglossa
Iridaceae,Iris,cycloglossa
Iridaceae,Iris,filifolia
Iridaceae,Iris,filifolia
Iridaceae,Iris,filifolia
Iridaceae,Iris,filifolia
Iridaceae,Iris,filifolia
Iridaceae,Iris,pseudocaucasica
Iridaceae,Iris,pseudocaucasica
Iridaceae,Iris,vicaria
Iridaceae,Iris,vicaria
Iridaceae,Iris,vicaria
Iridaceae,Ixia,pumilio
Iridaceae,Ixia,pumilio
Iridaceae,Lapeirousia,falcata
Iridaceae,Lapeirousia,falcata
Iridaceae,Lapeirousia,falcata
Asparagaceae,Muscari,armeniacum
Asparagaceae,Muscari,armeniacum
Asparagaceae,Muscari,armeniacum
Asparagaceae,Muscari,armeniacum
Asparagaceae,Muscari,pallens
Asparagaceae,Muscari,pallens
Asparagaceae,Muscari,pallens
Asparagaceae,Muscari,pallens
Iridaceae,Romulea,amoena
Iridaceae,Romulea,amoena
Iridaceae,Romulea,amoena
Iridaceae,Romulea,amoena
Tecophilaeaceae,Tecophilaea,cyanocrocus
Tecophilaeaceae,Tecophilaea,cyanocrocus
Tecophilaeaceae,Tecophilaea,cyanocrocus
Tecophilaeaceae,Tecophilaea,violaeflora
Tecophilaeaceae,Tecophilaea,violaeflora
Tecophilaeaceae,Tecophilaea,violaeflora
Tecophilaeaceae,Tecophilaea,violaeflora
Tecophilaeaceae,Tecophilaea,violaeflora
Liliaceae,Tulipa,agenensis
Liliaceae,Tulipa,agenensis
Liliaceae,Tulipa,agenensis
Liliaceae,Tulipa,agenensis
Liliaceae,Tulipa,tschimganica
Liliaceae,Tulipa,tschimganica
Colchicaceae,Colchicum,sp.
Colchicaceae,Colchicum,sp.
Colchicaceae,Colchicum,sp.
Colchicaceae,Wurmbea,sp.
Colchicaceae,Wurmbea,sp.
Lauraceae,Persea,americana
Lauraceae,Persea,americana
Lauraceae,Persea,americana
Lauraceae,Persea,americana
Iridaceae,Gladiolus,abbreviatus
Iridaceae,Gladiolus,teretifolius
Iridaceae,Moraea,atropunctata
Iridaceae,Moraea,lurida
Amaryllidaceae,Scadoxus,puniceus
Amaryllidaceae,Scadoxus,puniceus
Amaryllidaceae,Scadoxus,puniceus
Amaryllidaceae,Scadoxus,puniceus
Amaryllidaceae,Scadoxus,puniceus
Iridaceae,Watsonia,aletroides
Iridaceae,Watsonia,schlechteri
Iridaceae,Watsonia,schlechteri
Iridaceae,Watsonia,schlechteri
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Asteraceae subfam. Asteroideae,Coreopsis,maritima
Papaveraceae subfam. Papaveroideae,Eschscholzia,caespitosa
Papaveraceae subfam. Papaveroideae,Eschscholzia,caespitosa
Papaveraceae subfam. Papaveroideae,Eschscholzia,caespitosa
Papaveraceae subfam. Papaveroideae,Eschscholzia,caespitosa
Lamiaceae,Salvia,carduacea
Lamiaceae,Salvia,carduacea
Lamiaceae,Salvia,carduacea
Lamiaceae,Salvia,carduacea
Lamiaceae,Salvia,carduacea
Lamiaceae,Salvia,carduacea
Lamiaceae,Salvia,carduacea
Lamiaceae,Salvia,pachyphylla
Lamiaceae,Salvia,pachyphylla
Lamiaceae,Salvia,pachyphylla
Lamiaceae,Salvia,pachyphylla
Lamiaceae,Salvia,pachyphylla
Lamiaceae,Salvia,pachyphylla
Lamiaceae,Salvia,pachyphylla
Iridaceae,Hesperantha,huttonii
Iridaceae,Hesperantha,huttonii
Iridaceae,Hesperantha,huttonii
Iridaceae,Hesperantha,huttonii
Iridaceae,Hesperantha,coccinea
Iridaceae,Hesperantha,coccinea
Iridaceae,Hesperantha,coccinea
